userId,rec_1,rec_2,rec_3,rec_4,rec_5
2092066876657604795,"ProtoHack, hackathon criado no Vale do Silício, desembarca em São Paulo para sua primeira edição no espaço Engenho Maker - Startupi",Livros sobre liderança: os 10 melhores livros para bons líderes,[Books] Biblioteca FIXE: Sugestões de Leitura,As expectativas das mulheres da Geração Y são muitas,TEDxSãoPaulo
6345153393696678763,Dicionário de Segurês,Entenda o seguro de transportes,Liberty vai adotar telemetria e baratear seguro para bons motoristas,Seguro de Pessoas,Yasuda Marítima muda nome para Sompo Seguros S.A. e conclui alinhamento com Grupo global
-8531270379574423340,Dial in with ease using the latest Google Calendar app for Android,Add images to questions and answers in Google Forms,Introducing Casting into Hangouts,Stay focused with Google Calendar event notifications in your browser,"Opening Google Docs, Sheets, and Slides files on mobile now easier when you're offline"
-1694477146133918626,Dial in with ease using the latest Google Calendar app for Android,Add images to questions and answers in Google Forms,Introducing Casting into Hangouts,Stay focused with Google Calendar event notifications in your browser,"Opening Google Docs, Sheets, and Slides files on mobile now easier when you're offline"
6782783560247628103,Dial in with ease using the latest Google Calendar app for Android,Add images to questions and answers in Google Forms,Introducing Casting into Hangouts,Stay focused with Google Calendar event notifications in your browser,"Opening Google Docs, Sheets, and Slides files on mobile now easier when you're offline"
899165159624701221,"Agile is Dead, Long Live Continuous Delivery - Gradle",Embracing Agile,An operating model for company-wide agile development,12 Agile principles,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos
-4954807600136304681,It's Official: 68 Million Dropbox Account Details Leaked Online,Microsoft is taking its cues from Facebook as it totally shakes up Office,"Dropbox open-sources Lepton, a compression algorithm that cuts JPEG file size by 22%",Microsoft wants to connect all your favorite apps with Flow,"Google Drive grows more powerful, feature by feature - TechRepublic"
-7145180591711126041,An operating model for company-wide agile development,"Agile is Dead, Long Live Continuous Delivery - Gradle",12 Agile principles,Big IT Rising,What Is Open Banking and Why is it Important?
-7701472666189863533,An operating model for company-wide agile development,"Agile is Dead, Long Live Continuous Delivery - Gradle",12 Agile principles,Big IT Rising,
-663224541983667655,Corporate venture growth in Brazil is another sign of a mature tech ecosystem,Tech in Brazil is booming despite the country's political troubles,Meet the new Brazilian consumer,The Drive to Bank on Digital,Workplace diversity in Brazil: there's still a long way to go
-5636811822913690686,1000 nodes and beyond: updates to Kubernetes performance and scalability in 1.2,"Netflix OSS, Spring Cloud, or Kubernetes? How About All of Them!",How Kubernetes takes container workload portability to the next level,​Kubernetes 1.4: One DevOps tool to rule all the containers | ZDNet,Why Kubernetes may be a bigger threat to Amazon than Google's cloud - TechRepublic
1673026171377815127,The web is Doom - mobiForge,This year's Founders' Letter,The Progress of Web Apps - On the Edge,7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,The Business Case for Progressive Web Apps
-4962618906503701424,Iniciando com o Docker: Criando suas próprias imagens - Tableless,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,Your Docker Agenda for April,Automate Docker with the Remote API and Ruby,Containers - Clean up your House
8801420707973230165,Nova versão do SAP Hybris Commerce vai ser apresentada durante o Forum E-Commerce Brasil 2016 - B!T magazine,Black Friday salva o ano do e-commerce,"Carros de luxo em alta, mas o alerta está aceso",FH fecha contrato de OEM com SAP para entrega de soluções de e-commerce,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
54023883492884059,Cinco competências comportamentais para você ser um bom líder,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","SINAIS do FUTURO imediato: #1, internet das coisas",Vídeos motivacionais: os 21 vídeos mais incríveis.
1375974404896880736,"Reaching for the Stars, Across 4.37 Light-Years","Here's the first full trailer for the next Star Wars movie, Rogue One",Mining in Space Could Lead to Conflicts on Earth - Facts So Romantic - Nautilus,Melancholia (2011),The 100 (TV Series 2014- )
7253347881880417841,[Books] Biblioteca FIXE: Sugestões de Leitura,Cinco competências comportamentais para você ser um bom líder,O que é liderança? Liderança é fazer a diversidade funcionar.,Dicas para aumentar produtividade: 14 dicas incríveis.,O tênue equilíbrio da equipe que desenha produtos digitais
-8670749047273764903,Susan Wojcicki on the Effectiveness of Empowering Ads on YouTube,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,Equal Pay Day in the spotlight this year,Google : End Of The Online Advertising Bubble
2988936926918977283,7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,8 Old School SEO Practices That Are No Longer Effective - Whiteboard Friday,The Ultimate Guide to SEO Reporting: Starting with the Basics,13 Killer SEO Copywriting Tips (With Examples and A/B Tests),This 8-Page Website Generated Six-Figures in its First 8 Months - gaps
1280568515001234056,7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,8 Old School SEO Practices That Are No Longer Effective - Whiteboard Friday,The Ultimate Guide to SEO Reporting: Starting with the Basics,13 Killer SEO Copywriting Tips (With Examples and A/B Tests),This 8-Page Website Generated Six-Figures in its First 8 Months - gaps
-4582116311327386707,7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,8 Old School SEO Practices That Are No Longer Effective - Whiteboard Friday,The Ultimate Guide to SEO Reporting: Starting with the Basics,13 Killer SEO Copywriting Tips (With Examples and A/B Tests),This 8-Page Website Generated Six-Figures in its First 8 Months - gaps
587317153219513379,7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,8 Old School SEO Practices That Are No Longer Effective - Whiteboard Friday,The Ultimate Guide to SEO Reporting: Starting with the Basics,13 Killer SEO Copywriting Tips (With Examples and A/B Tests),This 8-Page Website Generated Six-Figures in its First 8 Months - gaps
4335864930735272674,7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,8 Old School SEO Practices That Are No Longer Effective - Whiteboard Friday,The Ultimate Guide to SEO Reporting: Starting with the Basics,13 Killer SEO Copywriting Tips (With Examples and A/B Tests),This 8-Page Website Generated Six-Figures in its First 8 Months - gaps
-8527027076020639137,Dicionário de Segurês,Entenda o seguro de transportes,Liberty vai adotar telemetria e baratear seguro para bons motoristas,Seguro de Pessoas,Yasuda Marítima muda nome para Sompo Seguros S.A. e conclui alinhamento com Grupo global
-1714802647008415227,Doing Data Science Right - Your Most Common Questions Answered,The new tech talent you need to succeed in digital,What makes a good (Android) Software Engineer,Lessons from Becoming a Data-Driven Organization,Digital Leadership Is Not an Optional Part of Being a CEO
-8078450058314350213,Embracing Agile,An operating model for company-wide agile development,12 Agile principles,Big IT Rising,Powering a more connected and collaborative enterprise
-6301440277750448426,IBM wants to bring machine learning to the mainframe,5 Skills You Need to Become a Machine Learning Engineer | Udacity,How real businesses are using machine learning,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",Pokémon GO e o impacto na experiência do usuário -
-4712939006281398894,The Importance of Code Reviews,Creating Your Code Review Checklist - DaedTech,Don't document your code. Code your documentation.,What to look for in a code review ,Leveling Up Your JavaScript -
13723062087756322,Introducing the IBM Bluemix Garage Method Field Guide - Bluemix Blog,Welcome Google Cloud Platform!,Building a Facebook Chat Bot with Node and Heroku,A Data Engineer's Guide To Non-Traditional Data Storages,Node.js Examples - How Enterprises use Node in 2016 | @RisingStack
-5732707497022383920,Entenda o seguro de transportes,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...",3M e o perfil intraempreendedor | Endeavor Brasil,Situação financeira ruim de varejistas pressiona shoppings e eleva renegociações - Home - iG,"SulAmérica continua investindo, apesar da crise - Sonho Seguro"
4410631448239520858,Entenda o seguro de transportes,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...",3M e o perfil intraempreendedor | Endeavor Brasil,Situação financeira ruim de varejistas pressiona shoppings e eleva renegociações - Home - iG,"SulAmérica continua investindo, apesar da crise - Sonho Seguro"
-3707046244070418512,Kroton prepara oferta pelo controle da Estácio - Primeiro Lugar On-line,A saga do jovem CEO da Dasa,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi
363672870875729536,WeChat's world,Google's artificial intelligence is going in the wrong direction,Conversational Banking; from branches to bots. - Chatbots Magazine,Bots won't replace apps. Better apps will replace apps.,How do you sell SaaS software to enterprise businesses?
-8275914447540023677,Why Deep Learning Is Suddenly Changing Your Life,​Google's AI software is moving into your iPhone,"AI Pioneer Yoshua Bengio Is Launching Element.AI, a Deep-Learning Incubator","Inside OpenAI, Elon Musk's Wild Plan to Set Artificial Intelligence Free","Google Sprints Ahead in AI Building Blocks, Leaving Rivals Wary"
3967557748970163452,An operating model for company-wide agile development,"Agile is Dead, Long Live Continuous Delivery - Gradle",12 Agile principles,Big IT Rising,Nova regra do Banco Central pode significar o fim do Nubank; entenda - IDG Now!
-5187161118553677346,Docker Cleanup Scripts Comparison,NoSQL Performance Benchmarks,The Continuous Delivery Maturity Model,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all","Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent"
4548488724210189431,"Sem fazer alarde, a série",Seria Stranger Things uma obra de arte do algoritmo da Netflix?,Kaol Porfírio luta como uma garota! - Think Olga,Séries com lições sobre empreendedorismo: As 7 melhores!,"Bot do Facebook Messenger simula entrevista para o processo de ""3%"""
2597011162480707820,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Nubank: o futuro dos cartões de crédito [CT Entrevista] - Canaltech Entrevista,Especial: 5 startups brasileiras que podem tornar-se Unicórnios,Nubank pode fechar as portas se BC confirmar mudança amanhã,Nova regra do Banco Central pode significar o fim do Nubank; entenda - IDG Now!
-365299596832281345,5 Skills You Need to Become a Machine Learning Engineer | Udacity,Machine Learning for Designers,Machine Learning Is No Longer Just for Experts,How real businesses are using machine learning,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel"
5640522320021444231,An operating model for company-wide agile development,"Agile is Dead, Long Live Continuous Delivery - Gradle",12 Agile principles,Big IT Rising,5 Skills You Need to Become a Machine Learning Engineer | Udacity
-2857103494807137920,PCI Compliance & Drupal Commerce: Which Payment Gateway Should I Choose?,Announcing pricing for Google Stackdriver,Stackdriver Trace for App Engine is GA; app latency has nowhere to hide,Final is a plaster on the gaping wound that is U.S. credit card security,Monitor your application errors with Stackdriver Error Reporting
